timestamp,open,close,high,low,volume
2020-10-31 23:59:00,28.4947,28.5058,28.5375,28.4914,5938.803
2020-10-31 23:58:00,28.4637,28.4949,28.4956,28.4579,4095.143
2020-10-31 23:57:00,28.4271,28.4651,28.4651,28.4196,2196.306
2020-10-31 23:56:00,28.423,28.4351,28.44,28.412,1490.982
2020-10-31 23:55:00,28.4169,28.4221,28.4364,28.4075,1493.157
2020-10-31 23:54:00,28.3754,28.4213,28.4307,28.3754,743.204
2020-10-31 23:53:00,28.3887,28.3754,28.3919,28.3746,365.919
2020-10-31 23:52:00,28.4189,28.3926,28.4257,28.3926,933.801
2020-10-31 23:51:00,28.421,28.4256,28.4276,28.3929,1689.511
2020-10-31 23:50:00,28.4151,28.4184,28.422,28.401,482.047
2020-10-31 23:49:00,28.4023,28.4139,28.4139,28.3933,1572.067
2020-10-31 23:48:00,28.4027,28.3942,28.4066,28.3898,1293.961
2020-10-31 23:47:00,28.3905,28.4,28.4084,28.3825,926.716
2020-10-31 23:46:00,28.3809,28.4018,28.412,28.375,1836.268
2020-10-31 23:45:00,28.3628,28.3809,28.3822,28.3618,983.751
2020-10-31 23:44:00,28.3252,28.3628,28.3684,28.3252,1508.181
2020-10-31 23:43:00,28.3664,28.3269,28.3664,28.3032,2866.979
2020-10-31 23:42:00,28.3926,28.3653,28.4028,28.3653,1137.77
2020-10-31 23:41:00,28.3844,28.4007,28.4043,28.3594,1893.855
2020-10-31 23:40:00,28.3806,28.3844,28.3855,28.377,366.078
2020-10-31 23:39:00,28.3524,28.3801,28.3842,28.3524,1797.029
2020-10-31 23:38:00,28.36,28.3518,28.3623,28.3408,4857.045
2020-10-31 23:37:00,28.343,28.3603,28.3603,28.343,1054.51
2020-10-31 23:36:00,28.3406,28.343,28.3507,28.3406,370.014
2020-10-31 23:35:00,28.338,28.3405,28.36,28.3311,4030.393
2020-10-31 23:34:00,28.3306,28.3282,28.3516,28.3149,4455.847
2020-10-31 23:33:00,28.3491,28.3332,28.3491,28.3269,3893.057
2020-10-31 23:32:00,28.3346,28.3559,28.3597,28.3217,4857.387
2020-10-31 23:31:00,28.3017,28.3367,28.3367,28.2963,2948.706
2020-10-31 23:30:00,28.2988,28.3006,28.3119,28.2881,1423.709
2020-10-31 23:29:00,28.3117,28.2979,28.3117,28.2943,3915.262
2020-10-31 23:28:00,28.3103,28.3117,28.3199,28.2996,4170.312
2020-10-31 23:27:00,28.3286,28.3119,28.3341,28.3046,730.378
2020-10-31 23:26:00,28.3043,28.3246,28.336,28.3043,265.293
2020-10-31 23:25:00,28.3445,28.3047,28.3445,28.3023,894.319
2020-10-31 23:24:00,28.3347,28.3381,28.3563,28.3327,820.088
2020-10-31 23:23:00,28.328,28.3414,28.36,28.3206,2133.611
2020-10-31 23:22:00,28.36,28.3232,28.3646,28.3221,1871.171
2020-10-31 23:21:00,28.3529,28.3694,28.3753,28.3333,2480.622
2020-10-31 23:20:00,28.3833,28.3487,28.3833,28.3475,2243.267
2020-10-31 23:19:00,28.4169,28.3884,28.4169,28.3605,1945.075
2020-10-31 23:18:00,28.3669,28.4139,28.4139,28.3669,865.835
2020-10-31 23:17:00,28.3795,28.3626,28.3909,28.361,815.874
2020-10-31 23:16:00,28.3598,28.3939,28.4057,28.3598,785.851
2020-10-31 23:15:00,28.3668,28.3609,28.3683,28.3538,552.94
2020-10-31 23:14:00,28.3948,28.3697,28.3948,28.3532,1439.853
