timestamp,open,close,high,low,volume
2021-04-30 23:59:00,1.5919,1.5988,1.5996,1.5907,1187043.53
2021-04-30 23:58:00,1.5901,1.5919,1.5919,1.59,415235.78
2021-04-30 23:57:00,1.5893,1.5902,1.5913,1.5893,379281.11
2021-04-30 23:56:00,1.5901,1.5893,1.591,1.589,412994.97
2021-04-30 23:55:00,1.5893,1.5901,1.5909,1.589,354923.92
2021-04-30 23:54:00,1.5881,1.5893,1.591,1.588,293681.49
2021-04-30 23:53:00,1.588,1.5881,1.5912,1.5878,352046.47
2021-04-30 23:52:00,1.589,1.588,1.5892,1.5853,327286.3
2021-04-30 23:51:00,1.5929,1.5892,1.594,1.5881,445286.61
2021-04-30 23:50:00,1.5938,1.5928,1.5943,1.5907,368358.67
2021-04-30 23:49:00,1.5902,1.5938,1.595,1.5896,595913.25
2021-04-30 23:48:00,1.5926,1.5904,1.5926,1.5872,801526.99
2021-04-30 23:47:00,1.5937,1.5926,1.5939,1.592,347426.0
2021-04-30 23:46:00,1.5937,1.5939,1.5943,1.5904,552946.77
2021-04-30 23:45:00,1.5927,1.5938,1.5948,1.5927,397123.07
2021-04-30 23:44:00,1.5926,1.5927,1.595,1.5909,382194.93
2021-04-30 23:43:00,1.5919,1.5927,1.5936,1.5893,431717.3
2021-04-30 23:42:00,1.588,1.5917,1.5936,1.588,475377.54
2021-04-30 23:41:00,1.5883,1.5881,1.5892,1.5874,428136.31
2021-04-30 23:40:00,1.5868,1.5882,1.5893,1.5867,230956.83
2021-04-30 23:39:00,1.5874,1.5868,1.5895,1.5866,419307.03
2021-04-30 23:38:00,1.5874,1.5873,1.5877,1.5864,404326.53
2021-04-30 23:37:00,1.5872,1.5874,1.5887,1.5862,238477.66
2021-04-30 23:36:00,1.5872,1.5871,1.5876,1.5853,388124.13
2021-04-30 23:35:00,1.585,1.5871,1.59,1.5849,536191.92
2021-04-30 23:34:00,1.5842,1.585,1.586,1.5839,365360.25
2021-04-30 23:33:00,1.5857,1.5843,1.5868,1.5836,293870.27
2021-04-30 23:32:00,1.5798,1.5857,1.5866,1.579,646099.32
2021-04-30 23:31:00,1.5781,1.5798,1.5801,1.5775,366465.91
2021-04-30 23:30:00,1.5797,1.5781,1.5801,1.5778,421144.02
2021-04-30 23:29:00,1.5778,1.5795,1.5801,1.5771,546307.36
2021-04-30 23:28:00,1.5778,1.5778,1.5787,1.5776,311850.88
2021-04-30 23:27:00,1.5799,1.5778,1.5801,1.5772,325932.3
2021-04-30 23:26:00,1.578,1.5802,1.5825,1.5779,891123.28
2021-04-30 23:25:00,1.5782,1.578,1.5786,1.5774,307938.62
2021-04-30 23:24:00,1.5788,1.5782,1.5793,1.577,362732.42
2021-04-30 23:23:00,1.5801,1.5788,1.5811,1.5777,424003.39
2021-04-30 23:22:00,1.5798,1.5801,1.5823,1.5795,395050.04
2021-04-30 23:21:00,1.5799,1.5798,1.5811,1.5775,527153.38
2021-04-30 23:20:00,1.58,1.5799,1.5807,1.5796,276332.51
2021-04-30 23:19:00,1.5785,1.58,1.5806,1.5783,331865.52
2021-04-30 23:18:00,1.5767,1.5785,1.579,1.5757,207172.09
2021-04-30 23:17:00,1.5762,1.5767,1.5782,1.5753,480445.29
