timestamp,open,close,high,low,volume
2021-05-31 23:59:00,2712.69,2706.15,2715.0,2704.55,1026.59845
2021-05-31 23:58:00,2707.18,2712.69,2714.26,2706.35,882.87791
2021-05-31 23:57:00,2698.76,2706.85,2711.83,2694.8,1474.90365
2021-05-31 23:56:00,2703.31,2698.0,2705.41,2698.0,800.13551
2021-05-31 23:55:00,2705.8,2703.31,2708.71,2700.45,601.75433
2021-05-31 23:54:00,2710.95,2705.81,2713.83,2700.0,1198.12996
2021-05-31 23:53:00,2709.67,2711.02,2712.64,2705.6,1077.80059
2021-05-31 23:52:00,2711.71,2709.49,2714.97,2706.42,654.53607
2021-05-31 23:51:00,2715.35,2711.72,2717.97,2708.59,1654.22045
2021-05-31 23:50:00,2708.13,2715.35,2717.66,2705.81,1306.17978
2021-05-31 23:49:00,2708.36,2708.13,2708.36,2701.08,1132.71732
2021-05-31 23:48:00,2706.19,2708.97,2714.72,2705.74,1087.98892
2021-05-31 23:47:00,2709.58,2706.4,2709.78,2701.8,1288.96522
2021-05-31 23:46:00,2701.93,2709.21,2720.0,2698.0,2430.83549
2021-05-31 23:45:00,2709.41,2701.93,2710.0,2700.93,1003.57014
2021-05-31 23:44:00,2712.72,2709.47,2712.79,2708.01,735.70358
2021-05-31 23:43:00,2708.9,2712.75,2713.87,2708.89,861.10585
2021-05-31 23:42:00,2708.9,2708.9,2709.58,2702.99,1093.76026
2021-05-31 23:41:00,2712.36,2708.89,2712.65,2707.0,981.14818
2021-05-31 23:40:00,2712.63,2712.36,2714.77,2705.23,1850.09974
2021-05-31 23:39:00,2695.52,2711.63,2714.65,2695.51,4745.97696
2021-05-31 23:38:00,2690.83,2695.64,2697.9,2688.85,798.7632
2021-05-31 23:37:00,2686.98,2690.83,2691.97,2686.97,435.78693
2021-05-31 23:36:00,2688.97,2687.08,2690.63,2686.36,296.67645
2021-05-31 23:35:00,2692.82,2688.97,2692.82,2687.03,517.6652
2021-05-31 23:34:00,2692.38,2692.82,2695.48,2691.4,592.18087
2021-05-31 23:33:00,2694.67,2692.39,2697.41,2690.59,388.08794
2021-05-31 23:32:00,2688.56,2695.0,2696.0,2688.56,703.76016
2021-05-31 23:31:00,2683.36,2688.56,2690.46,2683.36,435.63999
2021-05-31 23:30:00,2690.09,2683.39,2690.12,2681.44,727.37776
2021-05-31 23:29:00,2689.65,2690.09,2692.23,2688.75,461.93618
2021-05-31 23:28:00,2694.94,2689.53,2696.14,2688.0,702.53963
2021-05-31 23:27:00,2692.92,2694.53,2697.32,2691.71,1152.47505
2021-05-31 23:26:00,2684.56,2692.91,2692.97,2682.51,597.31681
2021-05-31 23:25:00,2690.08,2684.55,2690.43,2682.55,1028.95252
2021-05-31 23:24:00,2688.44,2690.83,2693.95,2687.33,2033.96289
2021-05-31 23:23:00,2683.58,2688.45,2688.98,2682.98,1021.69206
2021-05-31 23:22:00,2679.94,2683.58,2685.0,2678.82,1350.79301
2021-05-31 23:21:00,2677.81,2679.55,2679.95,2676.27,486.40386
2021-05-31 23:20:00,2675.78,2677.81,2678.51,2673.66,505.06826
2021-05-31 23:19:00,2677.82,2675.57,2679.47,2674.58,867.44068
2021-05-31 23:18:00,2671.16,2677.5,2677.83,2670.66,1095.41854
2021-05-31 23:17:00,2660.43,2670.94,2672.4,2659.99,1055.13482
2021-05-31 23:16:00,2658.75,2660.43,2661.39,2657.7,257.34802
2021-05-31 23:15:00,2663.23,2658.74,2663.66,2657.56,315.55856
2021-05-31 23:14:00,2657.24,2662.96,2663.73,2656.68,315.71702
2021-05-31 23:13:00,2656.66,2657.24,2658.67,2656.14,243.06845
2021-05-31 23:12:00,2662.07,2656.13,2662.67,2656.02,353.44269
2021-05-31 23:11:00,2664.9,2662.08,2664.98,2660.87,275.03729
2021-05-31 23:10:00,2660.83,2664.91,2667.79,2660.83,625.45918
2021-05-31 23:09:00,2658.36,2660.87,2663.16,2656.0,1036.81929
2021-05-31 23:08:00,2658.19,2658.36,2659.36,2658.0,393.81205
2021-05-31 23:07:00,2656.43,2658.19,2658.72,2655.38,366.07448
2021-05-31 23:06:00,2652.69,2656.13,2657.39,2651.53,477.22026
2021-05-31 23:05:00,2649.01,2652.69,2653.0,2648.25,187.52494
2021-05-31 23:04:00,2648.92,2649.0,2650.59,2647.78,159.22316
2021-05-31 23:03:00,2651.59,2648.89,2652.38,2645.58,438.23684
2021-05-31 23:02:00,2647.27,2651.59,2652.39,2643.92,356.69174
2021-05-31 23:01:00,2642.09,2647.26,2648.33,2639.2,461.9587
2021-05-31 23:00:00,2644.81,2642.08,2646.56,2640.67,483.778
2021-05-31 22:59:00,2648.0,2644.55,2648.0,2643.0,566.24522
2021-05-31 22:58:00,2649.53,2648.01,2650.89,2647.0,268.98707
2021-05-31 22:57:00,2650.19,2649.29,2653.79,2648.65,490.55727
2021-05-31 22:56:00,2648.55,2650.18,2652.42,2648.52,455.02407
2021-05-31 22:55:00,2646.94,2648.81,2650.2,2645.45,284.50586
2021-05-31 22:54:00,2650.72,2647.0,2650.99,2646.35,624.70297
2021-05-31 22:53:00,2654.5,2650.79,2654.67,2650.74,235.18937
2021-05-31 22:52:00,2653.8,2654.29,2656.51,2652.59,327.97517
2021-05-31 22:51:00,2658.66,2653.8,2658.66,2653.59,375.59141
