timestamp,close,open,high,low,volume
1999-11-01,14.351846756743798,14.530489549981686,14.695996843716786,14.286169259229869,1718900
1999-11-02,14.727522042523502,14.548879249285614,14.990232032579218,14.498964351175026,1558700
1999-11-03,14.8772667368553,14.908791935661986,15.105824428203775,14.761674341230783,1805700
1999-11-04,14.3334570574399,14.908791935661917,14.92455453506526,14.30193185863321,1051100
1999-11-05,14.3833719555505,14.44904945306443,14.711759443120146,14.25201696052264,1408500
1999-11-08,14.2021020624121,14.236254361119343,14.39913455495389,14.039221868577554,866200
1999-11-09,14.1548142642021,14.20210206241213,14.22049176171603,14.023459269174241,1050100
1999-11-10,14.1206619654948,14.154814264202043,14.286169259229903,14.039221868577528,720100
1999-11-11,14.449049453064502,14.120661965494854,14.449049453064502,13.989306970466995,1142500
1999-11-12,14.449049453064502,14.220491761716028,14.564641848689018,13.973544371063651,1602700
1999-11-15,14.596167047495697,14.56464184868901,14.777436940634143,14.252016960522708,1347700
1999-11-16,14.9245545350653,14.614556746799552,15.155739326314329,14.614556746799552,1661400
1999-11-17,14.548879249285598,14.893029336258586,14.990232032579202,14.548879249285598,1044400
1999-11-18,14.695996843716802,14.548879249285601,14.877266736855248,14.5304895499817,997400
1999-11-19,12.9227044108407,13.529564487869404,13.792274477925123,12.872789512730114,7474200
1999-11-22,13.2011770002998,12.741434517702295,13.382446893438246,12.57855432386775,4108500
1999-11-23,13.1854144008965,13.201177000299843,13.201177000299843,12.857026913326852,1807300
1999-11-24,12.7571971171056,12.872789512730114,12.954229609647387,12.644231821381641,2077300
1999-11-26,12.6442318213817,12.659994420785042,12.691519619591729,12.51287682635384,887600
1999-11-29,12.134574440673601,12.478724527646591,12.54440202516052,12.134574440673601,1978000
1999-11-30,12.184489338784202,11.987456846242413,12.659994420785049,11.987456846242413,2425700
1999-12-01,12.331606933215403,12.134574440673614,12.478724527646605,12.134574440673614,1343600
1999-12-02,12.4787245276466,12.578554323867772,12.775586816409561,12.4787245276466,1920400
1999-12-03,12.6810112199895,12.610079522674456,12.922704410840758,12.462961928243253,2325200
1999-12-06,12.512876826353802,12.675757020188344,12.775586816409518,12.462961928243214,1259400
1999-12-07,12.003219445645698,12.578554323867719,12.578554323867719,11.903389649424527,2021800
1999-12-08,11.8561018512145,11.871864450617842,12.003219445645701,11.740509455589985,3106300
1999-12-09,12.0347446444524,11.987456846242372,12.216014537590846,11.937541948131784,1871900
1999-12-10,12.2659294357014,12.084659542562957,12.363132132022017,12.084659542562957,2316000
1999-12-13,12.168726739380801,12.231777136994173,12.331606933215344,12.018982045049043,1557400
1999-12-14,12.1188118412702,11.953304547535097,12.528639425757117,11.953304547535097,2210300
1999-12-15,12.221268737391998,12.084659542563024,12.413047030132672,12.03474464445244,1733500
1999-12-16,12.381521831326,12.084659542563038,12.478724527646616,12.084659542563038,1470900
1999-12-17,11.806186953103902,12.378894731425364,12.462961928243192,11.806186953103902,2661500
1999-12-20,11.8561018512145,11.821949552507258,12.018982045049045,11.806186953103914,1416700
1999-12-21,11.6590693586727,11.674831958076041,11.821949552507242,11.330681871103053,1752300
1999-12-22,11.396359368617002,11.575002161854888,11.772034654396677,11.396359368617002,1262100
1999-12-23,11.772034654396698,11.609154460562152,11.9375419481318,11.575002161854911,1109600
1999-12-27,12.2002519381875,11.953304547535128,12.33160693321536,11.887627050021198,1743800
1999-12-28,12.4944871270499,12.265929435701425,12.62584212207776,12.184489338784156,1546800
1999-12-29,12.2160145375909,12.528639425757204,12.62584212207782,12.15033704007697,1593200
1999-12-30,12.084659542563,12.281692035104788,12.494487127049918,12.053134343756314,1357400
1999-12-31,12.3631321320221,12.018982045049109,12.46296192824327,12.003219445645765,762800
2000-01-03,12.775586816409502,12.84126431392343,12.872789512730117,12.741434517702258,2527500
2000-01-04,12.6100795226744,12.644231821381643,13.069822005271904,12.6100795226744,3090700
2000-01-05,13.085584604675299,12.625842122077794,13.1039743039792,12.61007952267445,3199300
2000-01-06,13.5637167865767,13.398209492841598,13.726596980411244,13.282617097217083,2570300
2000-01-07,14.0050695698703,13.892104274146341,14.449049453064461,13.857951975439098,3180100
2000-01-10,13.5453270872728,14.202102062412093,14.333457057439952,13.529564487869456,1841100
2000-01-11,13.332531995327699,13.563716786576732,13.973544371063651,13.332531995327699,1972800
2000-01-12,13.5637167865767,13.529564487869456,13.742359579814588,13.432361791548841,1700500
2000-01-13,13.710834381007897,13.973544371063616,14.023459269174204,13.676682082300657,1564700
2000-01-14,13.645156883494,13.676682082300688,13.892104274146376,13.629394284090658,1522200
2000-01-18,13.2051176501506,13.633477493827892,13.683717228580166,13.189252470755145,2027100
2000-01-19,13.0385332664984,13.20511765015068,13.40343239259387,13.0385332664984,1712300
2000-01-20,12.462098415130102,13.104638180646038,13.205117650150587,12.443589039168737,2139600
2000-01-21,12.5282033292779,12.477963594525624,12.676278336968815,12.065468930243785,2500000
2000-01-24,11.980854640134702,12.427723859773359,12.49382877392109,11.91474972598697,2692800
2000-01-25,11.5366296170619,11.848644811839188,11.89888454659146,11.253700584509614,3042100
2000-01-26,11.883019367196,11.470524702914165,12.081334109639192,11.470524702914165,2094100
2000-01-27,11.7825398976915,11.883019367196049,12.046959554282422,11.634464890000581,1670400
2000-01-28,11.5022550617051,11.66883944535738,11.949124281343757,11.5022550617051,2425800
2000-01-31,11.2219702257187,11.404419788766438,11.618599710605082,11.2219702257187,1838500
2000-02-01,11.420284968161901,11.303940319261896,11.650330069396004,11.303940319261896,1465100
2000-02-02,11.4863898823096,11.766674718295976,11.832779632443707,11.45201532695278,1466800
2000-02-03,11.187595670361901,11.42028496816191,11.436150147557367,11.140000132175535,2171700
2000-02-04,11.187595670361901,11.237835405114176,11.272209960470995,10.907310834375522,2061000
2000-02-07,10.9073108343755,11.00779030388005,11.055385842066416,10.775101006080039,2044900
2000-02-08,10.841205920227802,10.973415748523262,10.973415748523262,10.57678626363688,2924200
