timestamp,open,close,high,low,volume
2022-09-30 23:59:00,19420.16,19422.61,19424.39,19419.0,83.89065
2022-09-30 23:58:00,19420.28,19420.16,19429.82,19416.4,121.42497
2022-09-30 23:57:00,19414.12,19420.28,19426.39,19414.06,121.80181
2022-09-30 23:56:00,19435.71,19415.28,19437.29,19397.23,370.84433
2022-09-30 23:55:00,19448.25,19434.77,19449.61,19431.9,132.08473
2022-09-30 23:54:00,19453.74,19449.25,19455.29,19446.28,92.01216
2022-09-30 23:53:00,19453.94,19453.74,19457.0,19441.3,142.69052
2022-09-30 23:52:00,19455.21,19452.97,19456.64,19450.48,84.79309
2022-09-30 23:51:00,19461.88,19455.21,19462.72,19446.2,199.28567
2022-09-30 23:50:00,19459.62,19462.72,19463.8,19452.78,107.48179
2022-09-30 23:49:00,19445.12,19459.62,19467.93,19443.99,207.96805
2022-09-30 23:48:00,19456.66,19443.99,19457.2,19442.71,164.24391
2022-09-30 23:47:00,19427.96,19456.66,19459.68,19422.91,223.08562
2022-09-30 23:46:00,19426.16,19427.96,19430.66,19424.77,98.70897
2022-09-30 23:45:00,19423.72,19426.17,19429.63,19418.41,98.91312
2022-09-30 23:44:00,19432.12,19423.72,19433.57,19419.12,120.18238
2022-09-30 23:43:00,19425.04,19432.12,19436.2,19421.58,111.10712
2022-09-30 23:42:00,19429.62,19425.04,19431.98,19419.1,126.11959
2022-09-30 23:41:00,19449.37,19429.62,19449.81,19428.57,202.7927
2022-09-30 23:40:00,19466.56,19449.37,19467.7,19439.48,303.71429
2022-09-30 23:39:00,19469.47,19466.56,19473.69,19465.38,113.38744
2022-09-30 23:38:00,19469.14,19469.47,19473.68,19464.38,88.59546
2022-09-30 23:37:00,19470.97,19468.25,19475.4,19464.0,129.31262
2022-09-30 23:36:00,19463.78,19469.96,19474.57,19461.61,231.73273
2022-09-30 23:35:00,19466.53,19463.78,19468.24,19444.83,240.82398
2022-09-30 23:34:00,19463.02,19467.17,19469.95,19461.42,162.7625
2022-09-30 23:33:00,19453.86,19463.02,19469.0,19450.36,287.58593
2022-09-30 23:32:00,19434.85,19453.86,19461.54,19433.93,296.70202
2022-09-30 23:31:00,19444.29,19434.85,19445.77,19432.63,128.27765
2022-09-30 23:30:00,19451.86,19443.23,19451.86,19432.13,255.97569
2022-09-30 23:29:00,19433.16,19450.48,19455.76,19431.28,286.27136
2022-09-30 23:28:00,19438.6,19434.18,19442.0,19425.84,146.88776
2022-09-30 23:27:00,19429.08,19437.35,19441.33,19425.83,141.2355
2022-09-30 23:26:00,19421.02,19429.09,19432.0,19416.82,127.91092
2022-09-30 23:25:00,19436.18,19421.02,19440.58,19404.08,228.35296
2022-09-30 23:24:00,19438.72,19437.44,19442.73,19434.32,129.9935
